공시연도,학교코드,학교명,psbs_div_cd,본분교명,schl_div_cd,대학구분,schl_knd_cd,학교종류,schl_estb_div_cd,설립유형,pbnf_area_cd,지역명,schl_cprt_cd,대표학교코드,schl_stat_cd,학교상태,신입생경쟁률(학부),신입생경쟁률(학부)_기준년도,gn_ie_fm_cn_re_unit,ge_et_re,ge_et_re_year,ge_et_re_unit,st_gn_sd_fm_tr_1_ps_py_st_ct,st_gn_sd_fm_tr_1_ps_py_st_ct_year,st_gn_sd_fm_tr_1_ps_py_st_ct_unit,학생1인당교육비,학생1인당교육비_기준년도,st_1_ps_py_et_unit,학생1인당도서자료수,학생1인당도서자료수_기준년도,st_1_ps_py_bk_ct_unit,학생1인당연간장학금(학부),학생1인당연간장학금(학부)_기준년도,st_1_ps_py_sp_unit,기숙사수용률,기숙사수용률_기준년도,be_ae_re_unit,fr_fd_ct,fr_fd_ct_year,fr_fd_ct_unit,평균등록금(학부),평균등록금(학부)_기준년도,ae_tn_unit,fm_tr_le_ce_re,fm_tr_le_ce_re_year,fm_tr_le_ce_re_unit,재학생수(학부),재학생수(학부)_기준년도,et_st_ct_unit,입학정원(학부),입학정원(학부)_기준년도,fm_el_gn_ct_unit,졸업생수(학부),졸업생수(학부)_기준년도,gn_mn_ct_unit,전임교원수(학부+대학원),전임교원수(학부+대학원)_기준년도,fr_fm_tr_sn_ct_unit,st_gn_sd_fm_tr_ee_re,st_gn_sd_fm_tr_ee_re_year,st_gn_sd_fm_tr_ee_re_unit,st_sd_fm_tr_ee_re,st_sd_fm_tr_ee_re_year,st_sd_fm_tr_ee_re_unit,신입생충원율(학부),신입생충원율(학부)_기준년도,gn_ie_fm_rt_re_unit
2026,0002647,성운대학교,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00393,0002647,6,기존,1.3,2025,:1,75.9,2025,%,27.46,2025,명,11271.3,2025,천원,37.9,2025,권,4582018,2025,원,4.4,2025,%,13,2025,명,5283.7,2025,천원,61.6,2025,%,1558,2025,명,540,2025,명,754,2025,명,41,2025,명,87.23,2025,%,63.08,2025,%,100.0,2025,%
2026,0000515,세경대학교,1,본교,01,전문대학,20,전문대학,3,사립,42,강원,00205,0000515,6,기존,2.7,2025,:1,76.2,2025,%,34.88,2025,명,17625.6,2025,천원,65.5,2025,권,4810237.7,2025,원,76.8,2025,%,133,2025,명,5226.0,2025,천원,48.2,2025,%,771,2025,명,385,2025,명,303,2025,명,26,2025,명,60.47,2025,%,74.29,2025,%,85.2,2025,%
2026,0000137,세명대학교,1,본교,02,대학,03,대학교,3,사립,43,충북,00207,0000137,6,기존,4.7,2025,:1,66.2,2025,%,30.31,2025,명,14959.2,2025,천원,114.4,2025,권,4715944.4,2025,원,57.6,2025,%,237,2025,명,7280.6,2025,천원,73.5,2025,%,5515,2025,명,1472,2025,명,1474,2025,명,231,2025,명,67.74,2025,%,77.78,2025,%,98.4,2025,%
2026,0000138,세종대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00208,0000138,6,기존,16.3,2025,:1,61.5,2025,%,23.13,2025,명,17868.5,2025,천원,62.1,2025,권,3353520.4,2025,원,11.4,2025,%,2844,2025,명,8388.3,2025,천원,62.2,2025,%,13171,2025,명,2564,2025,명,2616,2025,명,590,2025,명,91.19,2025,%,68.05,2025,%,100.0,2025,%
2026,0000325,세종사이버대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,11,서울,00208,0000325,6,기존,1.6,2025,:1,77.7,2025,%,151.88,2025,명,3780.2,2025,천원,0.0,2025,권,2004964.3,2025,원,0.0,2025,%,134,2025,명,2928.3,2025,천원,30.1,2025,%,11464,2025,명,2180,2025,명,2938,2025,명,48,2025,명,129.73,2025,%,81.36,2025,%,81.8,2025,%
2026,0000092,세한대학교,1,본교,02,대학,03,대학교,3,사립,46,전남,00105,0000092,6,기존,3.2,2025,:1,69.5,2025,%,31.99,2025,명,11098.1,2025,천원,90.3,2025,권,4799415.6,2025,원,36.9,2025,%,62,2025,명,7766.3,2025,천원,54.9,2025,%,3139,2025,명,817,2025,명,893,2025,명,111,2025,명,67.27,2025,%,64.53,2025,%,93.2,2025,%
2026,0000567,송곡대학교,1,본교,01,전문대학,20,전문대학,3,사립,42,강원,00209,0000567,6,기존,3.9,2025,:1,78.9,2025,%,18.97,2025,명,12998.7,2025,천원,24.4,2025,권,3122533.7,2025,원,5.8,2025,%,344,2025,명,5499.4,2025,천원,41.3,2025,%,2479,2025,명,200,2025,명,246,2025,명,30,2025,명,100.0,2025,%,27.03,2025,%,100.0,2025,%
2026,0000243,송원대학교,1,본교,02,대학,03,대학교,3,사립,24,광주,00210,0000243,6,기존,3.4,2025,:1,70.3,2025,%,30.8,2025,명,15355.0,2025,천원,92.6,2025,권,4918337.2,2025,원,16.7,2025,%,400,2025,명,6895.9,2025,천원,86.9,2025,%,2569,2025,명,640,2025,명,741,2025,명,92,2025,명,69.17,2025,%,69.7,2025,%,98.9,2025,%
2026,0000564,송호대학교,1,본교,01,전문대학,20,전문대학,3,사립,42,강원,00211,0000564,6,기존,4.5,2025,:1,76.4,2025,%,30.83,2025,명,10351.2,2025,천원,55.0,2025,권,4016900.3,2025,원,44.4,2025,%,172,2025,명,6003.1,2025,천원,49.6,2025,%,963,2025,명,337,2025,명,276,2025,명,29,2025,명,65.91,2025,%,61.7,2025,%,94.4,2025,%
2026,0000649,수도국제대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00072,0000649,6,기존,-,2025,:1,68.3,2025,%,16.89,2025,명,7090.8,2025,천원,47.0,2025,권,-,2025,원,0.0,2025,%,518,2025,명,3340.1,2025,천원,37.2,2025,%,645,2025,명,88,2025,명,113,2025,명,18,2025,명,128.57,2025,%,43.9,2025,%,77.3,2025,%
2026,0002649,수성대학교,1,본교,01,전문대학,20,전문대학,3,사립,22,대구,00212,0002649,6,기존,4.4,2025,:1,73.7,2025,%,34.51,2025,명,11154.5,2025,천원,40.7,2025,권,4820058.9,2025,원,12.3,2025,%,3,2025,명,6203.8,2025,천원,48.6,2025,%,3411,2025,명,1177,2025,명,1240,2025,명,84,2025,명,60.87,2025,%,53.85,2025,%,100.0,2025,%
2026,0000139,수원가톨릭대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00213,0000139,6,기존,.4,2025,:1,0.0,2025,%,57.44,2025,명,44568.3,2025,천원,1015.4,2025,권,7940884.4,2025,원,171.7,2025,%,1,2025,명,5097.0,2025,천원,35.6,2025,%,96,2025,명,90,2025,명,31,2025,명,9,2025,명,42.86,2025,%,114.29,2025,%,30.0,2025,%
2026,0000497,수원과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00214,0000497,6,기존,6.3,2025,:1,66.5,2025,%,60.38,2025,명,12295.1,2025,천원,78.3,2025,권,3000517.1,2025,원,0.0,2025,%,5,2025,명,5826.0,2025,천원,50.6,2025,%,3020,2025,명,1995,2025,명,1089,2025,명,86,2025,명,35.39,2025,%,60.14,2025,%,60.5,2025,%
2026,0000140,수원대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00214,0000140,6,기존,13.9,2025,:1,65.4,2025,%,33.63,2025,명,14014.4,2025,천원,103.7,2025,권,3983743.5,2025,원,12.2,2025,%,73,2025,명,7941.9,2025,천원,52.5,2025,%,8368,2025,명,2130,2025,명,1781,2025,명,310,2025,명,63.14,2025,%,69.98,2025,%,99.9,2025,%
2026,0000496,수원여자대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00215,0000496,6,기존,7.4,2025,:1,72.3,2025,%,35.49,2025,명,11936.9,2025,천원,47.2,2025,권,3515240.6,2025,원,0.0,2025,%,18,2025,명,6998.7,2025,천원,52.2,2025,%,3672,2025,명,1394,2025,명,1272,2025,명,106,2025,명,57.61,2025,%,58.89,2025,%,93.7,2025,%
2026,0000141,숙명여자대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00216,0000141,6,기존,12.2,2025,:1,62.5,2025,%,30.02,2025,명,16925.3,2025,천원,100.5,2025,권,3758180.2,2025,원,12.0,2025,%,520,2025,명,8593.0,2025,천원,54.5,2025,%,10134,2025,명,2160,2025,명,2336,2025,명,419,2025,명,74.25,2025,%,71.58,2025,%,100.0,2025,%
2026,0000671,순복음대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00217,0000671,6,기존,-,2025,:1,56.3,2025,%,33.33,2025,명,8248.9,2025,천원,101.9,2025,권,-,2025,원,0.0,2025,%,3,2025,명,3546.2,2025,천원,49.3,2025,%,91,2025,명,40,2025,명,37,2025,명,6,2025,명,75.0,2025,%,100.0,2025,%,77.5,2025,%
2026,0000317,순복음총회신학교,1,본교,02,대학,08,각종학교(대학),3,사립,43,충북,00217,0000317,6,기존,.7,2025,:1,66.7,2025,%,29.75,2025,명,9687.8,2025,천원,214.0,2025,권,4661623.9,2025,원,116.8,2025,%,0,2025,명,6048.0,2025,천원,39.6,2025,%,137,2025,명,58,2025,명,12,2025,명,9,2025,명,72.73,2025,%,133.33,2025,%,69.0,2025,%
2026,0000498,순천제일대학교,1,본교,01,전문대학,20,전문대학,3,사립,46,전남,00219,0000498,6,기존,2.5,2025,:1,72.4,2025,%,30.96,2025,명,13889.8,2025,천원,35.0,2025,권,4301052.3,2025,원,9.0,2025,%,205,2025,명,5750.0,2025,천원,48.6,2025,%,2602,2025,명,987,2025,명,1050,2025,명,74,2025,명,66.07,2025,%,58.27,2025,%,99.7,2025,%
2026,0000142,순천향대학교,1,본교,02,대학,03,대학교,3,사립,44,충남,00220,0000142,6,기존,8.4,2025,:1,62.8,2025,%,12.26,2025,명,22844.2,2025,천원,77.8,2025,권,4068684.7,2025,원,38.7,2025,%,675,2025,명,8284.6,2025,천원,66.3,2025,%,11080,2025,명,2524,2025,명,2354,2025,명,942,2025,명,162.69,2025,%,155.96,2025,%,100.0,2025,%
2026,0000143,숭실대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00221,0000143,6,기존,15.4,2025,:1,67.7,2025,%,26.94,2025,명,14185.0,2025,천원,72.8,2025,권,3381844.6,2025,원,11.6,2025,%,2479,2025,명,8408.2,2025,천원,57.7,2025,%,14738,2025,명,2675,2025,명,3021,2025,명,528,2025,명,81.86,2025,%,63.54,2025,%,99.8,2025,%
2026,0000329,숭실사이버대학교,1,본교,02,대학,13,사이버대학(대학),3,사립,11,서울,00379,0000329,6,기존,1,2025,:1,78.5,2025,%,128.95,2025,명,4780.5,2025,천원,0.3,2025,권,1963409.2,2025,원,0.0,2025,%,98,2025,명,2772.2,2025,천원,34.6,2025,%,7536,2025,명,1650,2025,명,2275,2025,명,38,2025,명,152.0,2025,%,97.44,2025,%,72.0,2025,%
2026,0000500,숭의여자대학교,1,본교,01,전문대학,20,전문대학,3,사립,11,서울,00222,0000500,6,기존,6.7,2025,:1,67.3,2025,%,40.0,2025,명,9271.6,2025,천원,52.2,2025,권,3790258.4,2025,원,0.0,2025,%,6,2025,명,6384.9,2025,천원,45.2,2025,%,2999,2025,명,1315,2025,명,1176,2025,명,77,2025,명,55.0,2025,%,56.62,2025,%,100.0,2025,%
2026,0000065,신경주대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00042,0000065,6,기존,1.1,2025,:1,64.3,2025,%,83.43,2025,명,19657.0,2025,천원,457.8,2025,권,5250592.8,2025,원,18.6,2025,%,168,2025,명,7492.5,2025,천원,54.4,2025,%,1179,2025,명,890,2025,명,94,2025,명,47,2025,명,25.43,2025,%,68.75,2025,%,80.9,2025,%
2026,0000501,신구대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00224,0000501,6,기존,6.9,2025,:1,74.9,2025,%,38.58,2025,명,10919.4,2025,천원,36.8,2025,권,3919392.7,2025,원,4.9,2025,%,37,2025,명,7008.6,2025,천원,52.5,2025,%,5889,2025,명,2268,2025,명,2267,2025,명,158,2025,명,54.48,2025,%,56.03,2025,%,99.3,2025,%
2026,0000144,신라대학교,1,본교,02,대학,03,대학교,3,사립,21,부산,00225,0000144,6,기존,5.2,2025,:1,59.0,2025,%,28.61,2025,명,12047.4,2025,천원,99.0,2025,권,4333413.1,2025,원,12.1,2025,%,1093,2025,명,7073.3,2025,천원,70.2,2025,%,6877,2025,명,1640,2025,명,1534,2025,명,272,2025,명,77.27,2025,%,75.56,2025,%,93.8,2025,%
2026,0000502,신성대학교,1,본교,01,전문대학,20,전문대학,3,사립,44,충남,00226,0000502,6,기존,4.1,2025,:1,76.4,2025,%,29.67,2025,명,13106.9,2025,천원,76.1,2025,권,4016939.4,2025,원,38.1,2025,%,305,2025,명,6702.9,2025,천원,54.9,2025,%,2700,2025,명,1135,2025,명,947,2025,명,90,2025,명,68.18,2025,%,66.67,2025,%,93.7,2025,%
2026,0000506,신안산대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00227,0000506,6,기존,5.9,2025,:1,62.2,2025,%,32.31,2025,명,13648.6,2025,천원,69.9,2025,권,3962324.4,2025,원,0.0,2025,%,1340,2025,명,7167.5,2025,천원,55.1,2025,%,2735,2025,명,1312,2025,명,928,2025,명,67,2025,명,64.42,2025,%,51.94,2025,%,83.9,2025,%
2026,0002712,신한대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00388,0002712,6,기존,23,2025,:1,69.1,2025,%,16.6,2025,명,13099.0,2025,천원,78.1,2025,권,5029864.8,2025,원,101.6,2025,%,10,2025,명,9525.1,2025,천원,80.0,2025,%,693,2025,명,90,2025,명,345,2025,명,65,2025,명,120.37,2025,%,58.56,2025,%,100.0,2025,%
2026,0002800,신한대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,41,경기,00388,0002712,6,기존,11.3,2025,:1,65.9,2025,%,32.71,2025,명,0.0,2025,천원,0.0,2025,권,4320883.2,2025,원,4.6,2025,%,1127,2025,명,9103.9,2025,천원,68.7,2025,%,5786,2025,명,1315,2025,명,1175,2025,명,152,2025,명,65.24,2025,%,56.51,2025,%,100.0,2025,%
2026,0000672,실천신학대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00229,0000672,6,기존,-,2025,:1,0.0,2025,%,28.57,2025,명,14365.0,2025,천원,165.7,2025,권,-,2025,원,0.0,2025,%,2,2025,명,3561.3,2025,천원,94.4,2025,%,77,2025,명,41,2025,명,21,2025,명,7,2025,명,87.5,2025,%,140.0,2025,%,70.7,2025,%
2026,0000145,아신대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00230,0000145,6,기존,.8,2025,:1,0.0,2025,%,43.0,2025,명,11957.7,2025,천원,180.3,2025,권,5802986,2025,원,47.4,2025,%,2,2025,명,6900.0,2025,천원,67.4,2025,%,236,2025,명,130,2025,명,84,2025,명,36,2025,명,58.06,2025,%,90.0,2025,%,38.5,2025,%
2026,0000146,아주대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00231,0000146,6,기존,17.5,2025,:1,69.3,2025,%,18.72,2025,명,28977.8,2025,천원,81.1,2025,권,3689585.4,2025,원,28.4,2025,%,2411,2025,명,8794.9,2025,천원,64.2,2025,%,10194,2025,명,2083,2025,명,2127,2025,명,747,2025,명,111.99,2025,%,95.04,2025,%,100.3,2025,%
2026,0000454,아주자동차대학교,1,본교,01,전문대학,20,전문대학,3,사립,44,충남,00231,0000454,6,기존,2.2,2025,:1,70.8,2025,%,27.5,2025,명,16272.2,2025,천원,53.7,2025,권,1913131.7,2025,원,84.5,2025,%,748,2025,명,7000.5,2025,천원,55.5,2025,%,912,2025,명,390,2025,명,358,2025,명,24,2025,명,72.73,2025,%,52.17,2025,%,87.3,2025,%
2026,0002650,안동과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00232,0002650,6,기존,3.1,2025,:1,78.3,2025,%,27.27,2025,명,13449.8,2025,천원,74.3,2025,권,4107408.5,2025,원,37.9,2025,%,35,2025,명,5916.7,2025,천원,47.2,2025,%,2014,2025,명,654,2025,명,686,2025,명,71,2025,명,72.45,2025,%,71.0,2025,%,90.5,2025,%
2026,0000507,안산대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00234,0000507,6,기존,10.6,2025,:1,71.4,2025,%,34.1,2025,명,13062.2,2025,천원,55.0,2025,권,3876522.3,2025,원,9.9,2025,%,328,2025,명,6413.9,2025,천원,50.3,2025,%,4611,2025,명,1437,2025,명,1526,2025,명,118,2025,명,60.82,2025,%,53.64,2025,%,99.0,2025,%
2026,0000148,안양대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,23,인천,00235,0000147,6,기존,7.6,2025,:1,49.1,2025,%,25.74,2025,명,0.0,2025,천원,0.0,2025,권,4547949.7,2025,원,82.7,2025,%,0,2025,명,8845.8,2025,천원,74.0,2025,%,300,2025,명,140,2025,명,49,2025,명,23,2025,명,74.19,2025,%,143.75,2025,%,100.0,2025,%
2026,0000147,안양대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00235,0000147,6,기존,11.7,2025,:1,64.1,2025,%,35.92,2025,명,13092.2,2025,천원,98.2,2025,권,4024950.2,2025,원,6.8,2025,%,16,2025,명,8024.9,2025,천원,66.9,2025,%,4353,2025,명,986,2025,명,953,2025,명,142,2025,명,61.21,2025,%,61.21,2025,%,100.4,2025,%
2026,0000662,에스라성경대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00237,0000662,6,기존,-,2025,:1,33.3,2025,%,33.33,2025,명,12210.3,2025,천원,112.6,2025,권,-,2025,원,56.5,2025,%,1,2025,명,3932.8,2025,천원,72.6,2025,%,61,2025,명,48,2025,명,22,2025,명,6,2025,명,75.0,2025,%,150.0,2025,%,43.8,2025,%
2026,0000510,여주대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00238,0000510,6,기존,5.6,2025,:1,74.8,2025,%,27.94,2025,명,12912.4,2025,천원,74.4,2025,권,3949695.9,2025,원,19.4,2025,%,281,2025,명,7370.2,2025,천원,60.1,2025,%,2744,2025,명,1291,2025,명,1273,2025,명,127,2025,명,72.16,2025,%,92.7,2025,%,73.0,2025,%
2026,0002651,연성대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00239,0002651,6,기존,10.7,2025,:1,71.9,2025,%,36.76,2025,명,12448.3,2025,천원,40.5,2025,권,4230142.9,2025,원,5.3,2025,%,201,2025,명,6872.5,2025,천원,53.1,2025,%,5959,2025,명,2226,2025,명,1984,2025,명,154,2025,명,57.46,2025,%,55.8,2025,%,99.8,2025,%
2026,0000149,연세대학교,1,본교,02,대학,03,대학교,3,사립,11,서울,00240,0000149,6,기존,11.5,2025,:1,67.3,2025,%,16.5,2025,명,39659.6,2025,천원,90.4,2025,권,3795230.6,2025,원,35.0,2025,%,4740,2025,명,9660.1,2025,천원,53.3,2025,%,21005,2025,명,3555,2025,명,4461,2025,명,1820,2025,명,121.66,2025,%,98.75,2025,%,101.5,2025,%
2026,0000150,연세대학교(미래),2,분교,02,대학,03,대학교,3,사립,42,강원,00240,0000149,6,기존,9.1,2025,:1,63.1,2025,%,17.0,2025,명,26981.0,2025,천원,85.7,2025,권,3898391.6,2025,원,57.0,2025,%,622,2025,명,9063.3,2025,천원,57.6,2025,%,6931,2025,명,1416,2025,명,1573,2025,명,410,2025,명,117.14,2025,%,97.62,2025,%,99.9,2025,%
2026,0002652,연암공과대학교,1,본교,01,전문대학,20,전문대학,3,사립,48,경남,00241,0002652,6,기존,5.8,2025,:1,79.6,2025,%,29.44,2025,명,19409.1,2025,천원,61.7,2025,권,3918399.6,2025,원,53.3,2025,%,0,2025,명,5568.1,2025,천원,56.0,2025,%,1102,2025,명,496,2025,명,460,2025,명,36,2025,명,67.92,2025,%,64.29,2025,%,100.0,2025,%
2026,0000512,연암대학교,1,본교,01,전문대학,20,전문대학,3,사립,44,충남,00241,0000512,6,기존,4,2025,:1,77.4,2025,%,31.16,2025,명,43282.7,2025,천원,69.2,2025,권,5038493.8,2025,원,35.0,2025,%,1,2025,명,6283.9,2025,천원,50.1,2025,%,1119,2025,명,483,2025,명,516,2025,명,31,2025,명,63.27,2025,%,55.36,2025,%,100.0,2025,%
2026,0000151,영남대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00243,0000151,6,기존,6.3,2025,:1,51.4,2025,%,26.1,2025,명,17114.7,2025,천원,78.5,2025,권,4444533.6,2025,원,14.0,2025,%,1439,2025,명,7845.7,2025,천원,62.0,2025,%,20623,2025,명,4661,2025,명,4666,2025,명,896,2025,명,80.21,2025,%,78.87,2025,%,100.0,2025,%
2026,0000153,영남신학대학교,1,본교,02,대학,03,대학교,3,사립,47,경북,00245,0000153,6,기존,1.8,2025,:1,47.6,2025,%,38.42,2025,명,11374.8,2025,천원,241.1,2025,권,5782826.8,2025,원,53.6,2025,%,28,2025,명,6614.0,2025,천원,67.8,2025,%,371,2025,명,115,2025,명,74,2025,명,24,2025,명,64.86,2025,%,72.73,2025,%,100.0,2025,%
2026,0000418,영남외국어대학,1,본교,01,전문대학,20,전문대학,3,사립,47,경북,00244,0000418,6,기존,1.9,2025,:1,68.8,2025,%,48.21,2025,명,7681.4,2025,천원,51.2,2025,권,4677977.5,2025,원,0.0,2025,%,0,2025,명,5583.0,2025,천원,59.7,2025,%,472,2025,명,278,2025,명,191,2025,명,14,2025,명,45.16,2025,%,60.87,2025,%,70.9,2025,%
2026,0000513,영남이공대학교,1,본교,01,전문대학,20,전문대학,3,사립,22,대구,00243,0000513,6,기존,6.9,2025,:1,72.7,2025,%,31.82,2025,명,12921.0,2025,천원,40.5,2025,권,4728441.3,2025,원,19.8,2025,%,297,2025,명,6493.3,2025,천원,51.7,2025,%,5864,2025,명,2156,2025,명,2207,2025,명,156,2025,명,64.46,2025,%,55.91,2025,%,100.0,2025,%
2026,0003194,영산대학교(양산),A,제2캠퍼스,02,대학,03,대학교,3,사립,48,경남,00247,0003193,6,기존,4.1,2025,:1,68.5,2025,%,27.19,2025,명,0.0,2025,천원,0.0,2025,권,4625349.9,2025,원,22.6,2025,%,98,2025,명,7033.0,2025,천원,48.2,2025,%,2722,2025,명,669,2025,명,554,2025,명,90,2025,명,78.95,2025,%,70.87,2025,%,99.7,2025,%
2026,0003193,영산대학교(해운대),1,본교,02,대학,03,대학교,3,사립,21,부산,00247,0003193,6,기존,3.8,2025,:1,64.6,2025,%,33.47,2025,명,12537.1,2025,천원,72.6,2025,권,4036902.6,2025,원,23.3,2025,%,842,2025,명,7269.8,2025,천원,62.7,2025,%,2974,2025,명,625,2025,명,737,2025,명,99,2025,명,63.46,2025,%,61.11,2025,%,99.8,2025,%
2026,0000155,영산선학대학교,1,본교,02,대학,03,대학교,3,사립,46,전남,00248,0000155,6,기존,.1,2025,:1,0.0,2025,%,18.18,2025,명,66327.2,2025,천원,2952.2,2025,권,3526736.8,2025,원,513.0,2025,%,2,2025,명,2000.0,2025,천원,100.0,2025,%,23,2025,명,50,2025,명,4,2025,명,11,2025,명,137.5,2025,%,1100.0,2025,%,6.0,2025,%
2026,0000575,영진사이버대학교,1,본교,01,전문대학,12,사이버대학(전문대학),3,사립,22,대구,00249,0000575,6,기존,.8,2025,:1,79.3,2025,%,130.0,2025,명,4576.7,2025,천원,0.0,2025,권,2191067.9,2025,원,0.0,2025,%,54,2025,명,2427.0,2025,천원,40.1,2025,%,3300,2025,명,1300,2025,명,1661,2025,명,20,2025,명,153.85,2025,%,117.65,2025,%,82.5,2025,%
2026,0000517,영진전문대학교,1,본교,01,전문대학,20,전문대학,3,사립,22,대구,00249,0000517,6,기존,5.9,2025,:1,73.2,2025,%,32.79,2025,명,13853.9,2025,천원,60.1,2025,권,4711335.2,2025,원,16.1,2025,%,714,2025,명,6548.3,2025,천원,58.0,2025,%,7300,2025,명,2444,2025,명,2665,2025,명,173,2025,명,62.91,2025,%,51.18,2025,%,100.0,2025,%
2026,0000651,예명대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,11,서울,00252,0000651,6,기존,-,2025,:1,67.4,2025,%,30.1,2025,명,7572.1,2025,천원,54.3,2025,권,-,2025,원,0.0,2025,%,149,2025,명,3211.9,2025,천원,54.4,2025,%,330,2025,명,88,2025,명,98,2025,명,10,2025,명,76.92,2025,%,50.0,2025,%,101.1,2025,%
2026,0000228,예수대학교,1,본교,02,대학,03,대학교,3,사립,45,전북,00250,0000228,6,기존,7.4,2025,:1,73.0,2025,%,24.5,2025,명,13773.7,2025,천원,110.5,2025,권,4041265.7,2025,원,12.0,2025,%,0,2025,명,7273.0,2025,천원,76.9,2025,%,480,2025,명,115,2025,명,102,2025,명,20,2025,명,80.0,2025,%,76.92,2025,%,100.0,2025,%
2026,0000218,예원예술대학교,1,본교,02,대학,03,대학교,3,사립,45,전북,00251,0000218,6,기존,2.5,2025,:1,58.7,2025,%,14.24,2025,명,6756.0,2025,천원,29.4,2025,권,2904421.1,2025,원,0.0,2025,%,104,2025,명,8504.8,2025,천원,57.7,2025,%,537,2025,명,46,2025,명,196,2025,명,42,2025,명,140.0,2025,%,127.27,2025,%,97.8,2025,%
2026,0000219,예원예술대학교,A,제2캠퍼스,02,대학,03,대학교,3,사립,41,경기,00251,0000218,6,기존,6.8,2025,:1,63.9,2025,%,33.44,2025,명,0.0,2025,천원,0.0,2025,권,3098433.3,2025,원,20.0,2025,%,309,2025,명,8828.4,2025,천원,59.5,2025,%,699,2025,명,185,2025,명,66,2025,명,18,2025,명,60.0,2025,%,34.62,2025,%,98.4,2025,%
2026,0002653,오산대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00253,0002653,6,기존,8.6,2025,:1,74.5,2025,%,34.08,2025,명,13389.8,2025,천원,44.8,2025,권,3838250.7,2025,원,7.3,2025,%,236,2025,명,6865.5,2025,천원,44.3,2025,%,4227,2025,명,1782,2025,명,1578,2025,명,122,2025,명,61.31,2025,%,60.4,2025,%,94.2,2025,%
2026,0000654,온석대학원대학교,1,본교,04,대학원대학,10,전문대학원,3,사립,41,경기,00298,0000654,6,기존,-,2025,:1,75.0,2025,%,34.14,2025,명,7144.5,2025,천원,96.2,2025,권,-,2025,원,0.0,2025,%,183,2025,명,3049.2,2025,천원,36.1,2025,%,331,2025,명,69,2025,명,88,2025,명,7,2025,명,70.0,2025,%,31.82,2025,%,115.9,2025,%
2026,0000156,용인대학교,1,본교,02,대학,03,대학교,3,사립,41,경기,00255,0000156,6,기존,10.2,2025,:1,69.8,2025,%,32.05,2025,명,12194.2,2025,천원,61.5,2025,권,4185718.6,2025,원,11.6,2025,%,138,2025,명,8160.7,2025,천원,67.1,2025,%,5326,2025,명,1262,2025,명,1354,2025,명,195,2025,명,65.44,2025,%,66.55,2025,%,99.9,2025,%
2026,0000520,용인예술과학대학교,1,본교,01,전문대학,20,전문대학,3,사립,41,경기,00256,0000520,6,기존,7.1,2025,:1,67.8,2025,%,27.48,2025,명,13914.8,2025,천원,65.1,2025,권,3751289.2,2025,원,13.4,2025,%,360,2025,명,7224.4,2025,천원,54.2,2025,%,2554,2025,명,1046,2025,명,773,2025,명,107,2025,명,74.31,2025,%,85.6,2025,%,88.2,2025,%
2026,0000157,우석대학교,1,본교,02,대학,03,대학교,3,사립,45,전북,00257,0000157,6,기존,4.9,2025,:1,64.9,2025,%,28.9,2025,명,14848.6,2025,천원,114.8,2025,권,4180852.7,2025,원,25.8,2025,%,1111,2025,명,7287.3,2025,천원,68.7,2025,%,6629,2025,명,1487,2025,명,1417,2025,명,248,2025,명,72.51,2025,%,66.13,2025,%,100.0,2025,%
