공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,지역명,학교상태,입학정원(학부),재학생수(학부),신입생경쟁률(학부),신입생충원율(학부),신입생충원율(학부)_기준년도,재학생충원율,재학생충원율_확보상태,raw_source_url,재학생충원율_기준시점,학생정원_raw29,학생모집정지인원_raw29,재학생수(학부)_raw29,정원내재학생수_raw29,정원내재학생충원율,입학정원(학부)_raw27,신입생충원율(학부)_raw27,신입생경쟁률(학부)_raw27,재학생수(학부)_raw31,정원내재학생수_raw31,정원외재학생수_raw31,재학생충원율_원자료파일
2026,0000001,0000001,국립강릉원주대학교,본교,대학,대학교,국립,강원,폐교,1241,4723,6.8,99.2,2025,94.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5057.0,65.0,4723.0,4369.0,87.5,1241.0,99.2,6.8,4723.0,4369.0,354.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000021,0000021,국립경국대학교,본교,대학,대학교,국립,경북,기존,1539,4602,3.6,90.3,2025,81.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5629.0,0.0,4602.0,4372.0,77.7,1539.0,90.3,3.6,4602.0,4372.0,230.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000008,0000008,국립공주대학교,본교,대학,대학교,국립,충남,기존,2815,12357,9.2,100.0,2025,109.4,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,11292.0,0.0,12357.0,10618.0,94.0,2815.0,100.0,9.2,12357.0,10618.0,1739.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000009,0000009,국립군산대학교,본교,대학,대학교,국립,전북,기존,1723,6221,4.4,100.0,2025,90.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6864.0,0.0,6221.0,5719.0,83.3,1723.0,100.0,4.4,6221.0,5719.0,502.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000010,0000010,국립금오공과대학교,본교,대학,대학교,국립,경북,기존,1239,4895,5,99.6,2025,99.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,4934.0,0.0,4895.0,4491.0,91.0,1239.0,99.6,5.0,4895.0,4491.0,404.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000011,0000011,국립목포대학교,본교,대학,대학교,국립,전남,기존,1484,5664,5.5,99.9,2025,93.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6072.0,0.0,5664.0,5172.0,85.2,1484.0,99.9,5.5,5664.0,5172.0,492.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000011,0003312,국립목포대학교(담양캠퍼스),제2캠퍼스,대학,대학교,국립,전남,기존,0,0,0,0.0,-,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000012,0000012,국립목포해양대학교,본교,대학,대학교,국립,전남,기존,692,2646,7.2,99.9,2025,96.7,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,2737.0,0.0,2646.0,2501.0,91.4,692.0,99.9,7.2,2646.0,2501.0,145.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000013,0000013,국립부경대학교,본교,대학,대학교,국립,부산,기존,3338,15131,8.9,99.8,2025,114.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,13177.0,0.0,15131.0,13194.0,100.1,3338.0,99.8,8.9,15131.0,13194.0,1937.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000020,0000020,국립순천대학교,본교,대학,대학교,국립,전남,기존,1573,6352,5.2,99.7,2025,98.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6466.0,0.0,6352.0,5805.0,89.8,1573.0,99.7,5.2,6352.0,5805.0,547.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0002928,0002928,국립암센터국제암대학원대학교,본교,대학원대학,전문대학원,특별법법인,경기,기존,30,70,-,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000028,0000028,국립창원대학교,본교,대학,대학교,국립,경남,기존,1742,7401,6.5,99.5,2025,105.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,7009.0,0.0,7401.0,6749.0,96.3,1742.0,99.5,6.5,7401.0,6749.0,652.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000028,0003297,국립창원대학교(거창캠퍼스),제2캠퍼스,대학,대학교,국립,경남,기존,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000028,0003298,국립창원대학교(남해캠퍼스),제3캠퍼스,대학,대학교,국립,경남,신설,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000034,0000034,국립한국교통대학교,본교,대학,대학교,국립,충북,기존,1911,7950,6.9,99.9,2025,103.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,7657.0,0.0,7950.0,7167.0,93.6,1911.0,99.9,6.9,7950.0,7167.0,783.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000033,0000033,국립한국해양대학교,본교,대학,대학교,국립,부산,기존,1372,6326,8,100.0,2025,115.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5488.0,0.0,6326.0,5746.0,104.7,1372.0,100.0,8.0,6326.0,5746.0,580.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000039,0000039,국립한밭대학교,본교,대학,대학교,국립,대전,기존,1901,8243,8.7,98.8,2025,108.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,7613.0,0.0,8243.0,7333.0,96.3,1901.0,98.8,8.7,8243.0,7333.0,910.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000078,0000078,국민대학교,본교,대학,대학교,사립,서울,기존,2966,14502,11.6,99.8,2025,121.7,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,11921.0,0.0,14502.0,11732.0,98.4,2966.0,99.8,11.6,14502.0,11732.0,2770.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000657,0000657,국제뇌교육종합대학원대학교,본교,대학원대학,전문대학원,사립,충남,기존,130,280,-,110.8,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000549,0000549,국제대학교,본교,전문대학,전문대학,사립,경기,기존,1155,2216,6.1,67.4,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000655,0000655,국제법률경영대학원대학교,본교,대학원대학,전문대학원,사립,경기,기존,106,39,-,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000319,0000319,국제사이버대학교,본교,대학,사이버대학(대학),사립,경기,기존,900,3649,1.4,100.0,2025,125.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,2900.0,0.0,3649.0,2749.0,94.8,900.0,100.0,1.4,3649.0,2749.0,900.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000656,0000656,국제언어대학원대학교,본교,대학원대학,전문대학원,사립,서울,기존,50,212,-,66.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002971,0002971,군산간호대학교,본교,전문대학,전문대학,사립,전북,기존,221,1094,5.1,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000432,0000432,군장대학교,본교,전문대학,전문대학,사립,전북,기존,635,2084,1.9,93.5,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000080,0000080,극동대학교,본교,대학,대학교,사립,충북,기존,900,3165,4.1,81.9,2025,89.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3547.0,0.0,3165.0,2474.0,69.7,900.0,81.9,4.1,3165.0,2474.0,691.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000334,0000334,글로벌사이버대학교,본교,대학,사이버대학(대학),사립,충남,기존,1040,2457,.9,67.6,2025,68.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3580.0,0.0,2457.0,2428.0,67.8,1040.0,67.6,0.9,2457.0,2428.0,29.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000224,0000224,금강대학교,본교,대학,대학교,사립,충남,기존,110,62,.4,10.0,2025,14.1,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,440.0,0.0,62.0,62.0,14.1,110.0,10.0,0.4,62.0,62.0,0.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0002972,0002972,기독간호대학교,본교,전문대학,전문대학,사립,광주,기존,135,602,6.9,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000241,0000241,김천대학교,본교,대학,대학교,사립,경북,기존,634,2319,4.3,97.2,2025,90.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,2567.0,0.0,2319.0,2009.0,78.3,634.0,97.2,4.3,2319.0,2009.0,310.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000440,0000440,김포대학교,본교,전문대학,전문대학,사립,경기,기존,1085,2567,6.4,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000569,0000569,김해대학교,본교,전문대학,전문대학,사립,경남,기존,464,1347,4.8,87.3,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000081,0000081,나사렛대학교,본교,대학,대학교,사립,충남,기존,1171,4494,5.1,99.9,2025,93.9,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,4784.0,0.0,4494.0,3972.0,83.0,1171.0,99.9,5.1,4494.0,3972.0,522.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000435,0000435,나주대학교,본교,전문대학,전문대학,사립,전남,기존,800,1605,1.1,91.1,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000216,0000216,남부대학교,본교,대학,대학교,사립,광주,기존,617,2364,5,99.2,2025,94.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,2507.0,0.0,2364.0,2135.0,85.2,617.0,99.2,5.0,2364.0,2135.0,229.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000245,0000245,남서울대학교,본교,대학,대학교,사립,충남,기존,2202,8922,7,100.0,2025,101.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,8808.0,0.0,8922.0,7655.0,86.9,2202.0,100.0,7.0,8922.0,7655.0,1267.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000276,0000276,남서울대학교(산업대),본교,대학,산업대학,사립,충남,폐교,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000441,0000441,농협대학교,본교,전문대학,전문대학,사립,경기,기존,58,380,11.3,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0002818,0002818,능인대학원대학교,본교,대학원대학,전문대학원,사립,경기,기존,40,59,-,82.5,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000082,0000082,단국대학교,본교,대학,대학교,사립,경기,기존,2275,11372,14.9,99.6,2025,124.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,9150.0,0.0,11372.0,9538.0,104.2,2275.0,99.6,14.9,11372.0,9538.0,1834.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000082,0002726,단국대학교,제2캠퍼스,대학,대학교,사립,충남,기존,2391,10548,10.1,99.5,2025,109.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,9632.0,0.0,10548.0,9616.0,99.8,2391.0,99.5,10.1,10548.0,9616.0,932.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000442,0000442,대경대학교,본교,전문대학,전문대학,사립,경북,기존,1422,3793,3.6,95.7,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000088,0000088,대구가톨릭대학교,본교,대학,대학교,사립,경북,기존,2508,11320,6.9,99.9,2025,108.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,10477.0,0.0,11320.0,9516.0,90.8,2508.0,99.9,6.9,11320.0,9516.0,1804.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000382,0000382,대구경북과학기술원,본교,대학,대학교,특별법법인,대구,기존,200,921,28.5,96.5,2025,109.6,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,840.0,0.0,921.0,843.0,100.4,200.0,96.5,28.5,921.0,843.0,78.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000443,0000443,대구공업대학교,본교,전문대학,전문대학,사립,대구,기존,530,1278,2.4,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000446,0000446,대구과학대학교,본교,전문대학,전문대학,사립,대구,기존,1539,4379,4.3,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000253,0000253,대구교육대학교,본교,대학,교육대학,국립,대구,기존,383,1514,5.8,99.7,2025,101.9,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1486.0,0.0,1514.0,1380.0,92.9,383.0,99.7,5.8,1514.0,1380.0,134.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000084,0000084,대구대학교,본교,대학,대학교,사립,경북,기존,3850,15459,5.3,99.8,2025,100.9,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,15316.0,0.0,15459.0,13080.0,85.4,3850.0,99.8,5.3,15459.0,13080.0,2379.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0002644,0002644,대구미래대학교,본교,전문대학,전문대학,사립,경북,폐교,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000444,0000444,대구보건대학교,본교,전문대학,전문대학,사립,대구,기존,2120,6580,7,96.7,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000320,0000320,대구사이버대학교,본교,대학,사이버대학(대학),사립,경북,기존,1500,3212,.6,35.7,2025,84.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,3800.0,0.0,3212.0,2176.0,57.3,1500.0,35.7,0.6,3212.0,2176.0,1036.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000087,0000087,대구예술대학교,본교,대학,대학교,사립,경북,기존,300,250,.6,6.0,2025,20.1,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,1260.0,17.0,250.0,153.0,12.3,300.0,6.0,0.6,250.0,153.0,97.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000225,0000225,대구외국어대학교,본교,대학,대학교,사립,경북,폐교,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000061,0000061,대구한의대학교,본교,대학,대학교,사립,경북,기존,1400,6961,6,99.9,2025,114.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6078.0,0.0,6961.0,5225.0,86.0,1400.0,99.9,6.0,6961.0,5225.0,1736.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000546,0000546,대덕대학교,본교,전문대학,전문대학,사립,대전,기존,1209,1590,2.4,62.4,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000447,0000447,대동대학교,본교,전문대학,전문대학,사립,부산,기존,398,1487,7.5,92.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000448,0000448,대림대학교,본교,전문대학,전문대학,사립,경기,기존,2214,6713,6.4,98.6,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000093,0000093,대신대학교,본교,대학,대학교,사립,경북,기존,150,1335,2.5,100.0,2025,268.1,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,498.0,0.0,1335.0,483.0,97.0,150.0,100.0,2.5,1335.0,483.0,852.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000449,0000449,대원대학교,본교,전문대학,전문대학,사립,충북,기존,737,1957,4.1,67.9,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000094,0000094,대전가톨릭대학교,본교,대학,대학교,사립,세종,기존,40,35,.4,30.0,2025,21.9,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,160.0,0.0,35.0,34.0,21.3,40.0,30.0,0.4,35.0,34.0,1.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000453,0000453,대전과학기술대학교,본교,전문대학,전문대학,사립,대전,기존,1272,3991,4.8,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000095,0000095,대전대학교,본교,대학,대학교,사립,대전,기존,1782,7823,6.8,99.9,2025,103.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,7592.0,0.0,7823.0,7061.0,93.0,1782.0,99.9,6.8,7823.0,7061.0,762.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000451,0000451,대전보건대학교,본교,전문대학,전문대학,사립,대전,기존,1422,4116,7.1,94.2,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000238,0000238,대전신학대학교,본교,대학,대학교,사립,대전,기존,32,48,.5,34.4,2025,37.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,128.0,0.0,48.0,48.0,37.5,32.0,34.4,0.5,48.0,48.0,0.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000097,0000097,대진대학교,본교,대학,대학교,사립,경기,기존,1737,7751,6.2,99.9,2025,111.8,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6936.0,0.0,7751.0,6247.0,90.1,1737.0,99.9,6.2,7751.0,6247.0,1504.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000641,0000641,대한신학대학원대학교,본교,대학원대학,전문대학원,사립,경기,기존,62,243,-,98.4,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,서울,기존,1215,5566,15.5,100.0,2025,120.2,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,4630.0,0.0,5566.0,4898.0,105.8,1215.0,100.0,15.5,5566.0,4898.0,668.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000460,0000460,동강대학교,본교,전문대학,전문대학,사립,광주,기존,945,2330,2.7,91.8,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000100,0000100,동국대학교,본교,대학,대학교,사립,서울,기존,2836,13841,18.7,99.9,2025,123.4,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,11215.0,0.0,13841.0,11112.0,99.1,2836.0,99.9,18.7,13841.0,11112.0,2729.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000100,0000101,동국대학교(WISE),분교,대학,대학교,사립,경북,기존,1825,6898,6.3,99.9,2025,94.5,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,7296.0,0.0,6898.0,6139.0,84.1,1825.0,99.9,6.3,6898.0,6139.0,759.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000457,0000457,동남보건대학교,본교,전문대학,전문대학,사립,경기,기존,1315,4633,10.8,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,서울,기존,1577,6392,15.8,99.9,2025,101.3,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6308.0,0.0,6392.0,5560.0,88.1,1577.0,99.9,15.8,6392.0,5560.0,832.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000235,0000235,동명대학교,본교,대학,대학교,사립,부산,기존,1424,6761,5.8,97.1,2025,109.4,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,6181.0,0.0,6761.0,5499.0,89.0,1424.0,97.1,5.8,6761.0,5499.0,1262.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000669,0000669,동방문화대학원대학교,본교,대학원대학,전문대학원,사립,서울,기존,66,327,-,115.2,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000459,0000459,동부산대학교,본교,전문대학,전문대학,사립,부산,폐교,0,0,0,0.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000103,0000103,동서대학교,본교,대학,대학교,사립,부산,기존,2094,8582,5.2,100.2,2025,101.9,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,8420.0,0.0,8582.0,7599.0,90.2,2094.0,100.2,5.2,8582.0,7599.0,983.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000450,0000450,동서울대학교,본교,전문대학,전문대학,사립,경기,기존,2289,5754,7.7,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000104,0000104,동신대학교,본교,대학,대학교,사립,전남,기존,1459,5571,4,93.5,2025,93.4,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,5962.0,0.0,5571.0,4804.0,80.6,1459.0,93.5,4.0,5571.0,4804.0,767.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000105,0000105,동아대학교,본교,대학,대학교,사립,부산,기존,4159,17634,6.3,99.9,2025,107.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,16486.0,0.0,17634.0,15906.0,96.5,4159.0,99.9,6.3,17634.0,15906.0,1728.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000461,0000461,동아방송예술대학교,본교,전문대학,전문대학,사립,경기,기존,823,3015,17.5,100.0,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000462,0000462,동아보건대학교,본교,전문대학,전문대학,사립,전남,기존,350,804,2.3,78.6,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
2026,0000106,0000106,동양대학교,본교,대학,대학교,사립,경북,기존,1010,4241,5.4,100.0,2025,106.0,대학알리미 4-라-1 2025년 상반기 원자료 병합,https://academyinfo.go.kr/main/main0830/main0830.do,2025 년 상반기,4000.0,0.0,4241.0,3667.0,91.7,1010.0,100.0,5.4,4241.0,3667.0,574.0,academyinfo_2025_29_student_fill_school.xlsx
2026,0000463,0000463,동양미래대학교,본교,전문대학,전문대학,사립,서울,기존,2135,5617,7,99.1,2025,,원자료 29번 매칭 실패,https://academyinfo.go.kr/main/main0830/main0830.do,,,,,,,,,,,,,academyinfo_2025_29_student_fill_school.xlsx
