reference_year,row_no,university_name,school_type,founding_type,region_name,size_group,regular_staff_certified,regular_staff_not_certified,non_regular_staff_certified,non_regular_staff_not_certified,total_staff_certified,total_staff_not_certified,enrolled_students,library_staff_per_1000_students_original,student_count_basis,schema_group,library_staff_per_1000_students_recalculated,source_file_name,metric_calc_status,metric_value_was_infinite_or_invalid,scope_school_id,is_scope34_exact,is_comparison11,standardization_source
2019,213,서울한영대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,943,3.200000047683716,current_year,modern_2019_2020,3.181336161187699,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2019,223,성공회대학교,대학,사립,서울,C그룹,4.0,0.0,0.0,0.0,4.0,0.0,2436,1.600000023841858,current_year,modern_2019_2020,1.6420361247947457,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2019,224,성균관대학교,대학,사립,서울,A그룹,13.0,0.0,29.0,5.0,42.0,5.0,26602,1.5,current_year,modern_2019_2020,1.4547778362529136,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2019,227,성신여자대학교,대학,사립,서울,A그룹,5.0,0.0,9.0,4.800000190734863,14.0,4.800000190734863,9940,1.5,current_year,modern_2019_2020,1.4688128868578905,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2019,233,세종대학교,대학,사립,서울,A그룹,7.0,1.0,0.0,3.0,7.0,4.0,14224,0.699999988079071,current_year,modern_2019_2020,0.6538245219347583,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2019,244,숙명여자대학교,대학,사립,서울,A그룹,12.0,2.0,1.0,1.0,13.0,3.0,12367,1.2000000476837158,current_year,modern_2019_2020,1.2048192771084338,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2019,249,숭실대학교,대학,사립,서울,A그룹,11.0,0.0,6.0,1.0,17.0,1.0,15979,1.0,current_year,modern_2019_2020,1.0200888666374617,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2019,269,연세대학교,대학,사립,서울,A그룹,36.0,5.0,19.0,6.0,55.0,11.0,30729,1.899999976158142,current_year,modern_2019_2020,1.893976374109148,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2019,304,이화여자대학교,대학,사립,서울,A그룹,21.0,1.0,21.0,2.0,42.0,3.0,21596,1.7999999523162842,current_year,modern_2019_2020,1.8336729023893312,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2019,313,장로회신학대학교,대학,사립,서울,C그룹,3.0,4.0,1.0,0.0,4.0,4.0,2177,3.200000047683716,current_year,modern_2019_2020,3.215434083601286,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2019,334,중앙대학교,대학,사립,서울,A그룹,16.0,1.0,21.0,0.0,37.0,1.0,29014,1.2000000476837158,current_year,modern_2019_2020,1.1580616254222098,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2019,348,총신대학교,대학,사립,서울,C그룹,1.0,2.0,3.0,0.0,4.0,2.0,3958,1.2999999523162842,current_year,modern_2019_2020,1.2632642748863063,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2019,349,추계예술대학교,대학,사립,서울,C그룹,2.0,1.0,0.0,0.0,2.0,1.0,1315,2.0999999046325684,current_year,modern_2019_2020,2.1292775665399235,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2019,378,한국성서대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,1291,2.299999952316284,current_year,modern_2019_2020,2.323780015491866,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2019,384,한국외국어대학교,대학,사립,서울,A그룹,19.0,2.0,0.0,0.0,19.0,2.0,19919,1.0,current_year,modern_2019_2020,1.034188463276269,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2019,436,한성대학교,대학,사립,서울,B그룹,5.0,0.0,5.0,3.0,10.0,3.0,7380,1.399999976158142,current_year,modern_2019_2020,1.4227642276422765,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2019,439,한양대학교,대학,사립,서울,A그룹,18.0,1.0,3.0,0.0,21.0,1.0,22643,0.8999999761581421,current_year,modern_2019_2020,0.9362716954467164,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2019,454,홍익대학교,대학,사립,서울,A그룹,15.0,2.0,12.0,0.0,27.0,2.0,21699,1.2000000476837158,current_year,modern_2019_2020,1.2074289137748286,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2020,8,감리교신학대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1526,1.2999999523162842,current_year,modern_2019_2020,1.3106159895150722,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2020,12,강서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1492,1.2999999523162842,current_year,modern_2019_2020,1.3404825737265416,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2020,18,건국대학교,대학,사립,서울,A그룹,7.0,2.0,17.0,1.0,24.0,3.0,20087,1.100000023841858,current_year,modern_2019_2020,1.1300841340170262,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2020,43,경희대학교,대학,사립,서울,A그룹,18.0,1.0,24.0,0.0,42.0,1.0,33373,1.100000023841858,current_year,modern_2019_2020,1.138645012435202,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2020,48,고려대학교,대학,사립,서울,A그룹,25.0,2.0,15.0,3.0,40.0,5.0,29580,1.399999976158142,current_year,modern_2019_2020,1.3556457065584857,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2020,57,광운대학교,대학,사립,서울,B그룹,6.0,1.0,6.0,0.0,12.0,1.0,9610,1.2000000476837158,current_year,modern_2019_2020,1.207075962539022,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2020,80,국민대학교,대학,사립,서울,A그룹,11.0,2.0,16.0,0.0,27.0,2.0,18122,1.399999976158142,current_year,modern_2019_2020,1.4016113011808853,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2020,130,덕성여자대학교,대학,사립,서울,B그룹,4.0,0.0,8.0,3.0,12.0,3.0,5806,2.0,current_year,modern_2019_2020,2.049603858077851,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2020,132,동국대학교,대학,사립,서울,A그룹,8.0,0.0,11.0,0.0,19.0,0.0,17539,1.0,current_year,modern_2019_2020,0.9578653286960488,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2020,135,동덕여자대학교,대학,사립,서울,B그룹,6.0,0.0,4.0,2.0,10.0,2.0,7211,1.399999976158142,current_year,modern_2019_2020,1.4145056164193592,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2020,183,삼육대학교,대학,사립,서울,B그룹,3.0,2.0,2.0,1.0,5.0,3.0,5975,1.100000023841858,current_year,modern_2019_2020,1.121338912133891,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2020,185,상명대학교,대학,사립,서울,A그룹,5.0,4.0,8.0,0.0,13.0,4.0,13594,1.100000023841858,current_year,modern_2019_2020,1.0740032367220833,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2020,188,서강대학교,대학,사립,서울,A그룹,17.0,0.0,7.0,4.0,24.0,4.0,11053,2.200000047683716,current_year,modern_2019_2020,2.225640097711029,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2020,189,서경대학교,대학,사립,서울,B그룹,2.0,2.0,5.0,0.0,7.0,2.0,6665,1.100000023841858,current_year,modern_2019_2020,1.140285071267817,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2020,196,서울기독대학교,대학,사립,서울,C그룹,0.0,0.0,2.0,0.0,2.0,0.0,704,2.299999952316284,current_year,modern_2019_2020,2.272727272727273,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2020,209,서울여자대학교,대학,사립,서울,B그룹,4.0,2.0,2.0,1.0,6.0,3.0,7392,1.0,current_year,modern_2019_2020,1.0416666666666667,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
2020,213,서울한영대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,1.0,3.0,1.0,925,3.799999952316284,current_year,modern_2019_2020,3.783783783783784,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2020,223,성공회대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,2439,1.2000000476837158,current_year,modern_2019_2020,1.2300123001230012,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2020,224,성균관대학교,대학,사립,서울,A그룹,12.0,1.0,27.0,6.0,39.0,7.0,27100,1.399999976158142,current_year,modern_2019_2020,1.3800738007380071,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2020,227,성신여자대학교,대학,사립,서울,A그룹,5.0,0.0,8.0,2.799999952316284,13.0,2.799999952316284,9643,1.2999999523162842,current_year,modern_2019_2020,1.327387739931364,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2020,233,세종대학교,대학,사립,서울,A그룹,9.0,1.0,12.0,3.0,21.0,4.0,14454,1.399999976158142,current_year,modern_2019_2020,1.4459665144596654,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2020,244,숙명여자대학교,대학,사립,서울,A그룹,11.0,1.0,0.0,0.0,11.0,1.0,12391,1.0,current_year,modern_2019_2020,0.9523040916794449,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2020,249,숭실대학교,대학,사립,서울,A그룹,11.0,0.0,8.0,0.0,19.0,0.0,16141,1.100000023841858,current_year,modern_2019_2020,1.07800012390806,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2020,269,연세대학교,대학,사립,서울,A그룹,36.0,5.0,21.0,6.0,57.0,11.0,30267,2.0,current_year,modern_2019_2020,1.9757491657580863,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2020,304,이화여자대학교,대학,사립,서울,A그룹,21.0,1.0,20.0,2.0,41.0,3.0,21050,1.7999999523162842,current_year,modern_2019_2020,1.843230403800475,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2020,313,장로회신학대학교,대학,사립,서울,C그룹,3.0,2.0,1.0,0.0,4.0,2.0,2151,2.5,current_year,modern_2019_2020,2.510460251046025,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2020,334,중앙대학교,대학,사립,서울,A그룹,17.0,1.0,21.0,0.0,38.0,1.0,29194,1.2000000476837158,current_year,modern_2019_2020,1.1851750359662945,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2020,348,총신대학교,대학,사립,서울,C그룹,2.0,3.0,2.0,1.0,4.0,4.0,3781,1.7000000476837158,current_year,modern_2019_2020,1.7191219254165564,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2020,349,추계예술대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1260,1.600000023841858,current_year,modern_2019_2020,1.5873015873015872,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2020,378,한국성서대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,1240,2.4000000953674316,current_year,modern_2019_2020,2.4193548387096775,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2020,384,한국외국어대학교,대학,사립,서울,A그룹,19.0,2.0,0.0,0.0,19.0,2.0,19858,1.0,current_year,modern_2019_2020,1.0373652935844495,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2020,436,한성대학교,대학,사립,서울,B그룹,5.0,0.0,8.0,0.0,13.0,0.0,7443,1.5,current_year,modern_2019_2020,1.531640467553406,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2020,439,한양대학교,대학,사립,서울,A그룹,19.0,0.0,6.0,3.0,25.0,3.0,22628,1.100000023841858,current_year,modern_2019_2020,1.1180837899946967,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2020,454,홍익대학교,대학,사립,서울,A그룹,15.0,1.0,12.0,0.0,27.0,1.0,21802,1.2000000476837158,current_year,modern_2019_2020,1.1650307311255848,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2021,8,감리교신학대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1448,1.399999976158142,current_year,modern_2021,1.3812154696132597,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2021,12,강서대학교,대학,사립,서울,C그룹,1.0,0.0,0.0,0.0,1.0,0.0,1840,0.5,current_year,modern_2021,0.5434782608695652,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2021,18,건국대학교,대학,사립,서울,A그룹,7.0,2.0,13.0,1.0,20.0,3.0,20271,1.0,current_year,modern_2021,0.9619653692467072,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2021,43,경희대학교,대학,사립,서울,A그룹,18.0,1.0,22.0,0.0,40.0,1.0,34454,1.100000023841858,current_year,modern_2021,1.0564811052417715,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2021,48,고려대학교,대학,사립,서울,A그룹,25.0,2.0,14.0,3.0,39.0,5.0,29572,1.2999999523162842,current_year,modern_2021,1.3289598268632492,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2021,57,광운대학교,대학,사립,서울,B그룹,4.0,1.0,6.0,0.0,10.0,1.0,9900,1.0,current_year,modern_2021,0.96969696969697,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2021,80,국민대학교,대학,사립,서울,A그룹,11.0,3.0,11.0,0.0,22.0,3.0,18425,1.2000000476837158,current_year,modern_2021,1.2048846675712348,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2021,130,덕성여자대학교,대학,사립,서울,B그룹,3.0,0.0,10.0,2.0,13.0,2.0,5900,2.0,current_year,modern_2021,2.0338983050847457,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2021,132,동국대학교,대학,사립,서울,A그룹,7.0,0.0,10.0,2.0,17.0,2.0,17534,0.8999999761581421,current_year,modern_2021,0.912512832211703,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2021,135,동덕여자대학교,대학,사립,서울,B그룹,6.0,0.0,4.0,2.0,10.0,2.0,7406,1.399999976158142,current_year,modern_2021,1.3772616797191466,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2021,183,삼육대학교,대학,사립,서울,B그룹,3.0,2.0,2.0,0.0,5.0,2.0,5971,1.0,current_year,modern_2021,1.038352034835036,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2021,185,상명대학교,대학,사립,서울,A그룹,6.0,3.0,7.0,1.0,13.0,4.0,13390,1.100000023841858,current_year,modern_2021,1.0828976848394325,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2021,188,서강대학교,대학,사립,서울,A그룹,18.0,1.0,5.0,4.0,23.0,5.0,11286,2.200000047683716,current_year,modern_2021,2.1974127237285135,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2021,189,서경대학교,대학,사립,서울,B그룹,2.0,3.0,3.0,0.0,5.0,3.0,6945,1.0,current_year,modern_2021,0.9791216702663788,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2021,196,서울기독대학교,대학,사립,서울,C그룹,0.0,0.0,1.0,0.0,1.0,0.0,650,1.2000000476837158,current_year,modern_2021,1.2307692307692308,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2021,209,서울여자대학교,대학,사립,서울,B그룹,4.0,2.0,3.0,0.0,7.0,2.0,7361,1.100000023841858,current_year,modern_2021,1.0868088574921884,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
2021,213,서울한영대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,1.0,3.0,1.0,920,3.799999952316284,current_year,modern_2021,3.804347826086957,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000205,True,False,processed_csv_candidate_not_raw_verified
2021,223,성공회대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,2390,1.2999999523162842,current_year,modern_2021,1.2552301255230125,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000132,True,False,processed_csv_candidate_not_raw_verified
2021,224,성균관대학교,대학,사립,서울,A그룹,10.0,3.0,26.0,6.0,36.0,9.0,27431,1.2999999523162842,current_year,modern_2021,1.3196748204586055,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000133,True,False,processed_csv_candidate_not_raw_verified
2021,227,성신여자대학교,대학,사립,서울,A그룹,4.0,0.0,7.0,2.799999952316284,11.0,2.799999952316284,10066,1.100000023841858,current_year,modern_2021,1.0927875994593823,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000136,True,True,processed_csv_candidate_not_raw_verified
2021,233,세종대학교,대학,사립,서울,A그룹,6.0,1.0,8.0,2.0,14.0,3.0,14706,1.0,current_year,modern_2021,0.965592275261798,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000138,True,True,processed_csv_candidate_not_raw_verified
2021,244,숙명여자대학교,대학,사립,서울,A그룹,10.0,1.0,1.0,0.0,11.0,1.0,12596,0.8999999761581421,current_year,modern_2021,0.9209272785011116,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000141,True,True,processed_csv_candidate_not_raw_verified
2021,249,숭실대학교,대학,사립,서울,A그룹,11.0,0.0,7.0,0.0,18.0,0.0,16346,1.0,current_year,modern_2021,1.0155389697785393,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000143,True,True,processed_csv_candidate_not_raw_verified
2021,269,연세대학교,대학,사립,서울,A그룹,34.0,5.0,22.0,4.0,56.0,9.0,30796,1.899999976158142,current_year,modern_2021,1.870372775685154,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000149,True,False,processed_csv_candidate_not_raw_verified
2021,304,이화여자대학교,대학,사립,서울,A그룹,20.0,1.0,21.0,2.0,41.0,3.0,21515,1.7999999523162842,current_year,modern_2021,1.7940971415291656,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000163,True,True,processed_csv_candidate_not_raw_verified
2021,313,장로회신학대학교,대학,사립,서울,C그룹,3.0,1.0,1.0,0.0,4.0,1.0,2124,2.200000047683716,current_year,modern_2021,2.1657250470809792,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000170,True,False,processed_csv_candidate_not_raw_verified
2021,334,중앙대학교,대학,사립,서울,A그룹,17.0,1.0,21.0,0.0,38.0,1.0,29731,1.2000000476837158,current_year,modern_2021,1.163768457165921,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000175,True,False,processed_csv_candidate_not_raw_verified
2021,348,총신대학교,대학,사립,서울,C그룹,0.0,3.0,2.0,0.0,2.0,3.0,3681,1.100000023841858,current_year,modern_2021,1.0866612333605,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000180,True,False,processed_csv_candidate_not_raw_verified
2021,349,추계예술대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1314,1.5,current_year,modern_2021,1.5220700152207,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000181,True,False,processed_csv_candidate_not_raw_verified
2021,378,한국성서대학교,대학,사립,서울,C그룹,3.0,0.0,0.0,0.0,3.0,0.0,1248,2.4000000953674316,current_year,modern_2021,2.403846153846154,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000191,True,False,processed_csv_candidate_not_raw_verified
2021,384,한국외국어대학교,대학,사립,서울,A그룹,17.0,3.0,1.0,0.0,18.0,3.0,20003,1.0,current_year,modern_2021,1.009848522721592,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000192,True,False,processed_csv_candidate_not_raw_verified
2021,436,한성대학교,대학,사립,서울,B그룹,5.0,0.0,7.0,0.0,12.0,0.0,7478,1.399999976158142,current_year,modern_2021,1.41749130783632,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000200,True,True,processed_csv_candidate_not_raw_verified
2021,439,한양대학교,대학,사립,서울,A그룹,18.0,0.0,6.0,2.0,24.0,2.0,23581,1.0,current_year,modern_2021,1.0092871379500443,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000203,True,False,processed_csv_candidate_not_raw_verified
2021,454,홍익대학교,대학,사립,서울,A그룹,11.0,1.0,12.0,0.0,23.0,1.0,21631,1.0,current_year,modern_2021,0.9893208820674034,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000212,True,False,processed_csv_candidate_not_raw_verified
2022,8,감리교신학대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1267,1.600000023841858,current_year,modern_2022_2024,1.5785319652722969,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000050,True,False,processed_csv_candidate_not_raw_verified
2022,12,강서대학교,대학,사립,서울,C그룹,2.0,0.0,0.0,0.0,2.0,0.0,1787,1.100000023841858,current_year,modern_2022_2024,1.1191941801902632,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000079,True,False,processed_csv_candidate_not_raw_verified
2022,18,건국대학교,대학,사립,서울,A그룹,5.0,3.0,13.0,0.0,18.0,3.0,19890,0.8999999761581421,current_year,modern_2022_2024,0.8949220713926597,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000052,True,False,processed_csv_candidate_not_raw_verified
2022,43,경희대학교,대학,사립,서울,A그룹,18.0,1.0,21.0,0.0,39.0,1.0,34414,1.0,current_year,modern_2022_2024,1.03446271866101,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000066,True,False,processed_csv_candidate_not_raw_verified
2022,48,고려대학교,대학,사립,서울,A그룹,24.0,3.0,14.0,3.0,38.0,6.0,29445,1.2999999523162842,current_year,modern_2022_2024,1.3278994735948375,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000069,True,False,processed_csv_candidate_not_raw_verified
2022,57,광운대학교,대학,사립,서울,B그룹,4.0,1.0,6.0,0.0,10.0,1.0,9807,1.0,current_year,modern_2022_2024,0.9788926277148976,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000074,True,True,processed_csv_candidate_not_raw_verified
2022,80,국민대학교,대학,사립,서울,A그룹,10.0,3.0,9.0,0.0,19.0,3.0,18017,1.100000023841858,current_year,modern_2022_2024,1.087861464172726,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000078,True,False,processed_csv_candidate_not_raw_verified
2022,130,덕성여자대학교,대학,사립,서울,B그룹,3.0,1.0,8.0,3.0,11.0,4.0,5564,2.0999999046325684,current_year,modern_2022_2024,2.102803738317757,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000099,True,True,processed_csv_candidate_not_raw_verified
2022,132,동국대학교,대학,사립,서울,A그룹,7.0,0.0,11.0,2.0,18.0,2.0,17198,1.0,current_year,modern_2022_2024,0.976857774159786,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000100,True,False,processed_csv_candidate_not_raw_verified
2022,135,동덕여자대학교,대학,사립,서울,B그룹,6.0,0.0,4.0,1.0,10.0,1.0,7114,1.399999976158142,current_year,modern_2022_2024,1.3635085746415518,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000102,True,True,processed_csv_candidate_not_raw_verified
2022,183,삼육대학교,대학,사립,서울,B그룹,4.0,2.0,1.0,0.0,5.0,2.0,5892,1.100000023841858,current_year,modern_2022_2024,1.0862186014935509,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000116,True,False,processed_csv_candidate_not_raw_verified
2022,185,상명대학교,대학,사립,서울,A그룹,7.0,2.0,7.0,1.0,14.0,3.0,13084,1.100000023841858,current_year,modern_2022_2024,1.1235096300825436,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000117,True,False,processed_csv_candidate_not_raw_verified
2022,188,서강대학교,대학,사립,서울,A그룹,18.0,1.0,5.0,4.0,23.0,5.0,11428,2.200000047683716,current_year,modern_2022_2024,2.1701085054252713,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000120,True,False,processed_csv_candidate_not_raw_verified
2022,189,서경대학교,대학,사립,서울,B그룹,2.0,3.0,0.0,0.0,2.0,3.0,7013,0.6000000238418579,current_year,modern_2022_2024,0.6274062455439898,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000121,True,True,processed_csv_candidate_not_raw_verified
2022,196,서울기독대학교,대학,사립,서울,C그룹,1.0,1.0,0.0,0.0,1.0,1.0,573,3.0999999046325684,current_year,modern_2022_2024,3.141361256544503,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000098,True,False,processed_csv_candidate_not_raw_verified
2022,209,서울여자대학교,대학,사립,서울,B그룹,3.0,2.0,4.0,0.0,7.0,2.0,7256,1.100000023841858,current_year,modern_2022_2024,1.0749724366041895,기본통계_인적자원_20260422112934(7).xlsx,ok,False,0000126,True,True,processed_csv_candidate_not_raw_verified
